,Unnamed: 0,CATID,RA,DEC,Re,z,Mstar,GAL_MAG_G,GAL_MAG_R,GAL_MAG_I,GAL_MAG_Z,GAL_MU_E_R,GAL_MAG_U,GAL_MU_E_U,GAL_MU_0_U,GAL_MU_E_G,GAL_MU_0_G,GAL_MU_0_R,GAL_MU_E_I,GAL_MU_0_I,GAL_MU_E_Z,GAL_MU_0_Z,Ellipticity_r,SersicIndex_r,MassHIpred,WALLABYflag,Dingoflag,g_m_i,IFU_diam_2Re,GAL_MU_R_at_2Re,GAL_MU_R_at_3Re
1913,7566,2810,338.9199962652473,1.4848846496396906,12.794976234436035,0.0579801110273427,11.671274459288632,14.881593704223633,13.848125457763672,13.342684745788574,13.04152011871338,20.58149407371466,,,,,,,,,,,,,,,,1.5389089584350586,51.17990493774414,,
1929,7597,1621,340.02175925629365,-0.8077068754215624,4.566993236541748,0.05319816,11.323879511507531,15.302247047424316,14.31118106842041,13.88648796081543,13.581920623779297,18.85507052266336,,,,,,,,,,,,,,,,1.4157590866088867,18.267972946166992,,
1931,7606,5431,337.05272088891263,0.5432002798389957,7.61170482635498,0.05838219,11.389184160653626,15.323121070861816,14.345022201538086,13.824637413024902,13.615433692932127,19.882143581254965,,,,,,,,,,,,,,,,1.498483657836914,30.44681930541992,,
1940,7624,762,336.876692100546,-2.3389473956729336,4.784624099731445,0.0538372449649817,11.256534277694673,15.37742805480957,14.42928695678711,14.001269340515137,13.736620903015137,19.062692755565017,,,,,,,,,,,,,,,,1.3761587142944336,19.13849639892578,,
1952,7647,2628,340.8373117536684,0.4733774761712195,7.574594020843506,0.05790814,11.170173188601058,15.433460235595703,14.51508903503418,14.328985214233398,13.834416389465332,20.356289069503976,,,,,,,,,,,,,,,,1.104475021362305,30.298376083374023,,
1955,7659,4079,336.610796538609,-1.477747608722388,25.114229202270508,0.0570094395103161,10.416710597474696,15.230419158935549,14.561613082885742,15.31790542602539,14.059840202331545,23.80731331221126,,,,,,,,,,,,,,,,-0.0874862670898437,100.45691680908205,,
1973,7689,1314,340.8038023546643,-1.567484107177841,3.8203940391540527,0.0596012325300058,11.302359651806912,15.643969535827637,14.653190612792969,14.203949928283691,13.907365798950195,18.78215864731136,,,,,,,,,,,,,,,,1.440019607543945,15.281576156616213,,
1974,7691,5653,339.6694079759164,0.1009646358083711,4.92022705078125,0.05904167,11.314041272057873,15.652854919433594,14.655149459838867,14.166082382202148,13.903804779052734,19.2999340400002,,,,,,,,,,,,,,,,1.486772537231445,19.680908203125,,
1977,7695,1071,333.05143159367657,-1.0850462768466431,8.922504425048828,0.0559587126104419,11.224998352464173,15.675284385681152,14.6629638671875,14.160677909851074,13.900357246398926,20.56597962334244,,,,,,,,,,,,,,,,1.514606475830078,35.69001770019531,,
1994,7722,38,335.9681286666057,-0.8714736987440728,11.073545455932615,0.053084985568253,10.63537700106134,15.52722454071045,14.733781814575195,15.016098022460938,14.09966278076172,21.794392946119245,,,,,,,,,,,,,,,,0.5111265182495117,44.29418182373047,,
1998,7726,2007,338.8413191626312,1.2054658922621355,4.832804203033447,0.0585250693163347,11.212432316080534,15.740910530090332,14.741506576538086,14.354942321777344,14.003803253173828,19.446205965219505,,,,,,,,,,,,,,,,1.3859682083129885,19.33121681213379,,
2000,7729,2340,339.8501381593229,-1.0377916303719847,4.362244129180908,0.0523459372416227,11.105923268432734,15.68476104736328,14.747356414794922,14.265439987182615,14.046454429626465,19.10265746420854,,,,,,,,,,,,,,,,1.419321060180664,17.448976516723633,,
2010,7751,6019,341.4364311144425,1.0910806628737193,4.504427909851074,0.05803369,11.185686143816689,15.779974937438965,14.799830436706545,14.370993614196776,14.064024925231934,19.29545093718081,,,,,,,,,,,,,,,,1.4089813232421875,18.017711639404297,,
2017,7766,3448,336.4987900389618,-2.230343018609612,4.261563777923584,0.0567025605427338,11.218481377784316,15.777533531188965,14.831587791442873,14.223210334777832,14.104576110839844,19.026502839297223,,,,,,,,,,,,,,,,1.5543231964111328,17.046255111694336,,
2034,7801,4773,335.38512873310594,0.2792704267138775,4.849225044250488,0.05778597,11.097171699195854,15.919618606567385,14.899632453918455,14.634817123413086,14.172337532043455,19.7269490788666,,,,,,,,,,,,,,,,1.2848014831542969,19.396900177001957,,
2037,7812,3791,340.74040335976434,-0.268900520384296,30.306909561157227,0.05922871,10.307049484748996,15.629722595214844,14.921356201171877,15.879926681518556,14.390713691711426,24.81975523370744,,,,,,,,,,,,,,,,-0.2502040863037109,121.2276382446289,,
2046,7830,4074,334.0127713223563,-1.9606974647514517,4.978660106658936,0.0570894948931637,10.997473213170991,15.912264823913574,14.950855255126951,14.69582176208496,14.23637580871582,19.83182681164761,,,,,,,,,,,,,,,,1.2164430618286133,19.914640426635746,,
2048,7832,7658,340.7650461094622,-0.1435718725084526,5.243556022644043,0.0552066218271752,10.978601989625584,15.895057678222656,14.951242446899414,14.719030380249023,14.245083808898926,19.962880960389608,,,,,,,,,,,,,,,,1.1760272979736328,20.97422409057617,,
2049,7833,1059,340.0006378477677,-0.8291934026257204,13.96653175354004,0.05349533,10.620578993079285,15.82069969177246,14.95195198059082,15.24362087249756,14.303261756896973,22.562888660787827,,,,,,,,,,,,,,,,0.5770788192749023,55.86612701416016,,
2056,7847,2501,343.77833238503314,0.9777702265287812,2.716681957244873,0.0533015,10.938633973779414,15.711858749389648,14.96318244934082,14.421424865722656,14.36699676513672,18.19439210671335,,,,,,,,,,,,,,,,1.2904338836669922,10.866727828979492,,
2060,7859,6386,337.6895490300846,-1.1575839055788502,7.916028022766113,0.0565277189952084,11.10336729540677,15.95970630645752,14.987326622009276,14.46843147277832,14.248180389404297,20.617335925651872,,,,,,,,,,,,,,,,1.4912748336791992,31.664112091064453,,
2063,7868,54,336.3805374377297,-2.1196974903610637,4.64578104019165,0.0577266023149921,11.087420285442825,15.979191780090332,14.997119903564451,14.59948444366455,14.27193832397461,19.54815051525148,,,,,,,,,,,,,,,,1.3797073364257812,18.5831241607666,,
2074,7896,3844,340.14565995268345,-0.7334345036949909,3.337794065475464,0.0536564045372717,10.973204507364333,15.993559837341309,15.035752296447754,14.70131778717041,14.324840545654297,18.97159205026525,,,,,,,,,,,,,,,,1.2922420501708984,13.351176261901855,,
2079,7904,674,343.2702872682993,0.4081443134865986,4.838284015655518,0.05370074,11.117498109089125,16.042560577392578,15.044135093688965,14.425891876220703,14.276299476623535,19.52561492206492,,,,,,,,,,,,,,,,1.616668701171875,19.35313606262207,,
2081,7909,6198,339.91675209049515,-1.407116252102153,3.847515106201172,0.0579100625673511,11.144829637144884,16.018999099731445,15.049724578857422,14.430177688598633,14.333456993103027,19.006143407754227,,,,,,,,,,,,,,,,1.5888214111328125,15.390060424804688,,
2085,7913,1636,338.1306393046996,0.6875953076533577,4.52550220489502,0.05917903,11.048560812053855,16.012741088867188,15.05804443359375,14.695526123046877,14.362096786499023,19.622011961108196,,,,,,,,,,,,,,,,1.3172149658203125,18.10200881958008,,
2087,7918,3248,337.5550613687434,0.2284210955129134,12.32059097290039,0.05480266,10.480204884893118,15.752161026000977,15.069432258605955,15.234743118286133,14.526394844055176,22.200467920071866,,,,,,,,,,,,,,,,0.5174179077148438,49.28236389160156,,
2089,7920,5754,339.8005187981715,-1.4237712793377664,2.399369955062866,0.0575498133445371,11.006927232112131,16.005638122558594,15.073691368103027,14.689959526062012,14.380494117736816,18.23487344334357,,,,,,,,,,,,,,,,1.315678596496582,9.597479820251465,,
2091,7923,5913,337.6134261031911,-1.913049742209776,8.199913024902344,0.055768581076179,10.75504844726834,15.94637966156006,15.078081130981444,14.830784797668455,14.377813339233398,20.97910669471985,,,,,,,,,,,,,,,,1.1155948638916016,32.799652099609375,,
2098,7937,6644,337.2809218210687,0.1209431687225224,4.820744037628174,0.05781103,11.115072922478912,16.07365608215332,15.09525203704834,14.54607105255127,14.34602165222168,19.632677719291173,,,,,,,,,,,,,,,,1.5275850296020508,19.28297615051269,,
2103,7943,1297,340.3624020586007,-1.5733741280242064,5.138469219207764,0.0589607894672253,11.121107582088202,16.09960174560547,15.102867126464844,14.569066047668455,14.36143970489502,19.787725126652266,,,,,,,,,,,,,,,,1.5305356979370115,20.55387687683105,,
2107,7961,5698,336.3945301487528,0.062582161428606,11.530224800109863,0.05815666,10.505124143616172,15.880146980285645,15.125056266784668,15.414461135864258,14.504761695861816,22.26631984155825,,,,,,,,,,,,,,,,0.4656858444213867,46.12089920043945,,
2108,7965,4825,340.760855199759,-0.2310918109047629,3.782569885253906,0.0576784362879846,10.9924493123851,16.078794479370117,15.130510330200195,14.785378456115724,14.431158065795898,19.319996130348827,,,,,,,,,,,,,,,,1.2934160232543943,15.130279541015623,,
2114,7977,3756,339.97903757245024,-0.9886061269376698,6.42508602142334,0.0531773521039524,11.099762188866002,16.10262107849121,15.143377304077148,14.328609466552734,14.400864601135254,20.0108498892743,,,,,,,,,,,,,,,,1.7740116119384766,25.70034408569336,,
2119,7984,5735,339.90103121565704,-0.6913102528607882,9.214111328125,0.05276632,10.69534949500536,16.0355167388916,15.153450012207031,14.863100051879885,14.467345237731934,21.250038427084668,,,,,,,,,,,,,,,,1.1724166870117188,36.8564453125,,
2125,7997,2627,340.83201070851555,0.4589245583324059,3.130765914916992,0.05750832,11.074360789257373,16.145816802978516,15.167229652404783,14.67004108428955,14.434810638427734,18.805334247597493,,,,,,,,,,,,,,,,1.4757757186889648,12.523063659667969,,
2131,8005,5400,338.9236862651588,1.3308953157399208,5.906136989593506,0.0600248589309074,11.065183950231622,16.19935417175293,15.184514999389648,14.82712745666504,14.401239395141602,20.367692318028443,,,,,,,,,,,,,,,,1.3722267150878906,23.624547958374023,,
2132,8008,3364,338.3260442963877,0.4754633306672865,5.571164131164551,0.05519573,10.781434148297189,16.032121658325195,15.18637466430664,14.920490264892578,14.537199020385742,20.24536197858444,,,,,,,,,,,,,,,,1.1116313934326172,22.284656524658203,,
2134,8010,5794,337.73818022154285,-1.1767417403434348,4.337204933166504,0.0582780397422308,11.091003615895048,16.204998016357422,15.191441535949709,14.59984302520752,14.44883918762207,19.437141255001567,,,,,,,,,,,,,,,,1.6051549911499023,17.348819732666016,,
2151,8047,1231,340.8112135252062,0.4158152297029434,3.479835033416748,0.05890745,11.04371018593367,16.193885803222656,15.228438377380373,14.819865226745604,14.500884056091309,19.234571084084624,,,,,,,,,,,,,,,,1.3740205764770508,13.919340133666992,,
2152,8048,223,338.75333020376183,1.3899893432107184,3.1931729316711426,0.0588699989020824,11.138283768060388,16.284000396728516,15.23018741607666,14.718119621276855,14.392189025878906,18.955874732901297,,,,,,,,,,,,,,,,1.5658807754516602,12.77269172668457,,
2153,8051,1220,338.3093202130392,-0.829239502001737,3.670303106307984,0.058580912303166,10.987692232485951,16.207719802856445,15.231559753417969,14.853775024414062,14.510868072509766,19.33163359041226,,,,,,,,,,,,,,,,1.3539447784423828,14.681212425231934,,
2156,8054,1512,338.98719686849057,1.6839730017184538,4.1650800704956055,0.0598084662475992,11.117809832014617,16.271108627319336,15.233888626098633,14.804741859436035,14.428285598754885,19.610507446966608,,,,,,,,,,,,,,,,1.4663667678833008,16.660320281982422,,
2158,8056,7025,341.09887157656993,-0.8844435036143907,2.839550018310547,0.0604160620263889,10.945002862992922,16.156686782836914,15.238492012023926,14.949355125427246,14.570508003234863,18.854334280105544,,,,,,,,,,,,,,,,1.207331657409668,11.358200073242188,,
2159,8057,1854,336.50732449871373,0.6809851907248955,3.4522359371185303,0.06716038,11.167758853791184,16.27373504638672,15.238825798034668,14.902466773986816,14.461204528808594,19.27520060544494,,,,,,,,,,,,,,,,1.3712682723999023,13.80894374847412,,
2170,8075,4344,338.22106978192795,-0.9734947128490268,2.907025098800659,0.05705118,10.967211387374109,16.24703598022461,15.272177696228027,14.872088432312012,14.539581298828123,18.854447278397227,,,,,,,,,,,,,,,,1.3749475479125977,11.628100395202637,,
2171,8078,3717,329.03815496801093,-1.9296215736337932,13.675951957702637,0.053780539068798,10.615368998688954,16.225799560546875,15.274125099182127,15.421408653259276,14.514445304870604,22.724632042397072,,,,,,,,,,,,,,,,0.8043909072875977,54.70380783081055,,
2173,8081,91,338.82498354677983,1.1301208590105238,23.140180587768555,0.0586049549767541,10.190494373222776,15.949456214904783,15.275025367736816,16.0490779876709,14.766468048095703,24.38886039401749,,,,,,,,,,,,,,,,-0.0996217727661132,92.56072235107422,,
2179,8100,1114,339.23676315710964,1.4193591922599345,3.3461880683898926,0.0595000013709068,10.966943075296696,16.258010864257812,15.29209327697754,14.922589302062988,14.573519706726074,19.205177385221216,,,,,,,,,,,,,,,,1.3354215621948242,13.38475227355957,,
2180,8102,3549,340.9873738525687,1.000480154716868,3.741786003112793,0.0580857,11.065085855758126,16.267606735229492,15.292719841003418,14.667526245117188,14.561483383178713,19.197556216392652,,,,,,,,,,,,,,,,1.600080490112305,14.967144012451172,,
2189,8116,5776,341.88338795413,2.104618119919526,22.448617935180664,0.05898418,10.532865133975678,16.20256805419922,15.303380966186523,15.782026290893556,14.578301429748535,24.16176179598913,,,,,,,,,,,,,,,,0.420541763305664,89.79447174072266,,
2192,8125,6607,340.64686477123905,1.123401777020811,3.2148070335388184,0.05725907,11.040645171195122,16.360105514526367,15.310182571411133,14.894010543823242,14.504301071166992,19.12221707909688,,,,,,,,,,,,,,,,1.466094970703125,12.859228134155272,,
2194,8127,5736,338.97111734905184,-0.4336461425898123,3.151802062988281,0.057946654362256,11.01821466517372,16.31891441345215,15.31143569946289,14.795645713806152,14.564971923828123,18.955430253765847,,,,,,,,,,,,,,,,1.523268699645996,12.607208251953123,,
2195,8131,5587,339.0860234894686,1.5782834170149656,5.87656307220459,0.0573000013828277,10.82168670280176,16.259082794189453,15.314569473266602,15.106508255004885,14.59605884552002,20.60130907317802,,,,,,,,,,,,,,,,1.1525745391845703,23.50625228881836,,
2200,8144,3502,336.5035340833591,-2.2269023854004475,3.644473075866699,0.0563556538837277,11.000514183826546,16.335384368896484,15.327749252319336,14.861818313598633,14.56365966796875,19.347946300698176,,,,,,,,,,,,,,,,1.4735660552978516,14.577892303466797,,
2207,8163,1594,339.7498005538051,-1.0598201230016062,5.635447025299072,0.05190848,10.692770700064717,16.238075256347656,15.341814994812012,15.08481502532959,14.683672904968262,20.446826842742773,,,,,,,,,,,,,,,,1.1532602310180664,22.54178810119629,,
2209,8167,2776,339.019942039471,1.4825207197523305,5.080482006072998,0.0615300014615058,11.0035582158508,16.341028213500977,15.35162353515625,14.998677253723145,14.60244369506836,20.20413716916288,,,,,,,,,,,,,,,,1.342350959777832,20.321928024291992,,
2213,8177,7111,340.02972974929634,-0.8924278386583575,3.909259080886841,0.0536943537643948,10.802298320227894,16.30691146850586,15.35988712310791,15.044002532958984,14.671067237854004,19.635851604009083,,,,,,,,,,,,,,,,1.262908935546875,15.637036323547363,,
2214,8178,5374,337.2906496105981,0.0788807143333343,3.353956937789917,0.05684426,11.00080176146902,16.348003387451172,15.362074851989746,14.72923755645752,14.620734214782717,19.02180039890436,,,,,,,,,,,,,,,,1.6187658309936523,13.415827751159668,,
2219,8192,2430,328.9645191470633,-1.5272718774141945,2.5474770069122314,0.0500379499206747,10.777817180885458,16.29524803161621,15.376846313476562,15.036673545837402,14.68256664276123,18.719610204206127,,,,,,,,,,,,,,,,1.2585744857788086,10.189908027648926,,
2220,8193,3562,339.8171650333109,-0.9930935849334273,4.183428764343262,0.05214458,10.864268073062696,16.30390167236328,15.37716293334961,14.82458782196045,14.686142921447754,19.56601546980105,,,,,,,,,,,,,,,,1.479313850402832,16.733715057373047,,
2226,8214,150,337.2352703231572,0.1391308326027445,3.322746992111206,0.05852771,10.928415061766009,16.368215560913086,15.396285057067873,14.991485595703123,14.66732692718506,19.262553394074533,,,,,,,,,,,,,,,,1.376729965209961,13.290987968444824,,
2234,8230,2839,340.97872849197336,0.2098220759514351,13.340596199035645,0.05718628,10.375473692190797,16.110750198364258,15.412476539611816,15.470854759216309,14.847867012023926,22.59516841768066,,,,,,,,,,,,,,,,0.6398954391479492,53.36238479614258,,
2243,8256,1284,334.2322107528388,0.6710512909121327,14.811517715454102,0.05727332,10.278698807265815,16.14280891418457,15.433388710021973,15.819645881652832,14.891828536987305,23.18199691364153,,,,,,,,,,,,,,,,0.3231630325317383,59.246070861816406,,
2247,8261,4772,331.4093353570181,-1.4312334397285316,7.38333797454834,0.0642711298627799,10.953515458565665,16.516372680664062,15.43849754333496,15.40467643737793,14.602445602416992,21.4568953839426,,,,,,,,,,,,,,,,1.1116962432861328,29.53335189819336,,
2253,8273,1913,336.35570200331745,-2.0567475859799296,2.6835219860076904,0.0567025605427338,10.824249648403388,16.3769474029541,15.447184562683104,15.124232292175291,14.762877464294434,18.91307664870429,,,,,,,,,,,,,,,,1.2527151107788086,10.734087944030762,,
2257,8280,3900,334.05055271774177,1.2582554368980114,7.205405235290527,0.05813182,10.540184864824417,16.218053817749023,15.452088356018066,15.481704711914062,14.887478828430176,21.333217326037666,,,,,,,,,,,,,,,,0.7363491058349609,28.82162094116211,,
2259,8286,4766,338.2504449958115,0.5206848214115053,4.599435806274414,0.05553861,10.798389343035709,16.44465446472168,15.458439826965332,15.113134384155272,14.703506469726562,20.06928449199677,,,,,,,,,,,,,,,,1.3315200805664062,18.397743225097656,,
2260,8287,386,340.6611983402631,1.1454408375649212,3.3471779823303223,0.05783694,10.945548735705067,16.44782066345215,15.458524703979492,15.033082008361816,14.70741081237793,19.32385881528555,,,,,,,,,,,,,,,,1.414738655090332,13.388711929321287,,
2270,8310,1230,340.8015077067859,0.4265616977293652,2.8515849113464355,0.05955888,10.835469063617882,16.381174087524414,15.478976249694824,15.150853157043455,14.81439208984375,19.05373903756283,,,,,,,,,,,,,,,,1.230320930480957,11.406339645385742,,
2279,8331,2506,330.7237688700812,-0.7845947583122723,4.796029090881348,0.063523946289536,10.952286168900448,16.543045043945312,15.512624740600586,15.226038932800291,14.728593826293944,20.30693548151853,,,,,,,,,,,,,,,,1.3170061111450195,19.18411636352539,,
2280,8335,5675,338.8666267025733,1.5936437513912334,3.840466022491455,0.0602445345827674,10.988012164470838,16.539098739624023,15.515265464782717,15.111836433410645,14.72277545928955,19.738460890097414,,,,,,,,,,,,,,,,1.427262306213379,15.36186408996582,,
2288,8346,1007,340.0683523462905,-0.3361457445973993,10.476896286010742,0.056883505139442,10.534291006870564,16.15949249267578,15.519556999206545,15.083621978759766,15.00353717803955,21.69118393956933,,,,,,,,,,,,,,,,1.0758705139160156,41.90758514404297,,
2289,8349,258,338.38564368259046,-0.8687321475324394,12.502541542053224,0.0595606,10.530348898396008,16.407882690429688,15.520974159240724,15.762178421020508,14.851207733154297,22.894564668783183,,,,,,,,,,,,,,,,0.6457042694091797,50.01016616821289,,
2292,8352,4604,339.48460540365625,-0.9769036586216946,3.941428899765015,0.0529922149287374,10.9275831123595,16.511640548706055,15.522388458251951,14.623132705688477,14.771751403808594,19.22935906918797,,,,,,,,,,,,,,,,1.888507843017578,15.76571559906006,,
2293,8353,970,338.511088768868,1.9163799322355688,3.975620985031128,0.0603599995374679,10.954351179339504,16.509693145751953,15.522457122802734,14.86192512512207,14.76144790649414,19.51676169784559,,,,,,,,,,,,,,,,1.6477680206298828,15.902483940124512,,
2297,8367,5725,340.8580887438967,0.2986379700699017,4.582475185394287,0.05885089,10.89944871095029,16.485898971557617,15.53300952911377,15.0602445602417,14.81423568725586,20.01864544803754,,,,,,,,,,,,,,,,1.425654411315918,18.32990074157715,,
2298,8368,437,339.9694875416409,-0.854916847730482,5.70808219909668,0.0545232155495804,10.82138347960502,16.576068878173828,15.533492088317873,15.247790336608888,14.718802452087402,20.71794223711584,,,,,,,,,,,,,,,,1.3282785415649414,22.83232879638672,,
2304,8375,7239,339.97358168230534,-0.6400781312398489,5.478501796722412,0.05186154,10.638423737526738,16.465242385864258,15.540271759033203,15.13330364227295,14.849319458007812,20.43030336797901,,,,,,,,,,,,,,,,1.3319387435913086,21.91400718688965,,
2308,8382,983,340.24271129071474,-0.8317466324632008,4.514130115509033,0.0575214910327529,10.894418631788731,16.535049438476562,15.548447608947754,15.07232666015625,14.821986198425291,20.0025423797376,,,,,,,,,,,,,,,,1.4627227783203125,18.056520462036133,,
2310,8386,1826,338.45467825834123,1.9532769371175085,4.333035945892334,0.0601699985563755,10.83097883188772,16.493518829345703,15.549981117248535,15.187702178955078,14.837989807128906,20.024652608314145,,,,,,,,,,,,,,,,1.305816650390625,17.332143783569336,,
2315,8406,5512,339.9413737518395,-0.9331865472309038,5.614367961883545,0.05476487,10.595215890060167,16.481630325317383,15.568970680236816,15.590319633483888,14.900147438049316,20.973487015917545,,,,,,,,,,,,,,,,0.8913106918334961,22.45747184753418,,
2317,8411,5811,343.3873643759071,-0.4118997046206347,3.654630899429321,0.0586200517869572,10.644303161583272,16.55962371826172,15.57181167602539,15.3677396774292,14.958921432495115,19.73006496989349,,,,,,,,,,,,,,,,1.1918840408325195,14.618523597717283,,
2319,8418,4101,338.7936093243473,1.2813722570528774,4.427933216094971,0.0562694634062363,10.86976474477902,16.60931396484375,15.577618598937988,15.25699520111084,14.796989440917969,20.18797796866273,,,,,,,,,,,,,,,,1.3523187637329102,17.711732864379883,,
2320,8420,991,338.6350663754904,1.4157453572420924,7.898904800415039,0.0593600012362003,10.716092946514024,16.535608291625977,15.57889175415039,15.539216995239258,14.810897827148438,21.69466305175351,,,,,,,,,,,,,,,,0.9963912963867188,31.59561920166016,,
2328,8440,6615,336.7549557718655,-0.6575317075675868,3.169735908508301,0.05624899,10.860323395641736,16.58567237854004,15.592101097106934,15.203853607177734,14.817209243774414,19.39799065295398,,,,,,,,,,,,,,,,1.381818771362305,12.678943634033203,,
2329,8451,4710,340.13889234926984,-0.2128476332640432,5.432501792907715,0.0571224091170788,10.865684940611866,16.56502342224121,15.604464530944824,14.99205493927002,14.880330085754396,20.296852802605,,,,,,,,,,,,,,,,1.5729684829711914,21.73000717163086,,
2334,8467,1770,340.58124005433694,-0.8067304179702746,4.151961803436279,0.05347245,10.421262983671555,16.380390167236328,15.62544059753418,15.583600044250488,15.10578441619873,20.24312465985047,,,,,,,,,,,,,,,,0.7967901229858398,16.607847213745117,,
2339,8480,6243,338.8913355867877,1.8596422308140457,11.37271785736084,0.0556499995291233,10.638596712221172,16.64112663269043,15.635720252990724,15.614611625671388,14.86732006072998,22.56254405964893,,,,,,,,,,,,,,,,1.026515007019043,45.49087142944336,,
2342,8486,3357,339.7200185611396,-1.2448171068870817,11.651904106140137,0.05351482,10.326181130938092,16.412630081176758,15.642882347106934,15.614789009094238,15.003575325012209,22.48900466027893,,,,,,,,,,,,,,,,0.7978410720825195,46.60761642456055,,
2345,8492,4886,328.3082023520174,-2.1933846227952545,6.655630111694336,0.0538906152202134,10.714401975788704,16.660465240478516,15.655162811279297,15.489285469055176,14.848088264465332,21.28621448464953,,,,,,,,,,,,,,,,1.1711797714233398,26.622520446777344,,
2352,8502,5109,337.6110982176401,-2.4186508104912265,2.5289299488067627,0.0539873488078209,9.927519322550818,16.619985580444336,15.663482666015623,16.054954528808594,14.954395294189451,18.99965748793608,,,,,,,,,,,,,,,,0.5650310516357422,10.11571979522705,,
2353,8503,4040,338.96833297062085,1.532394075162567,5.390606880187988,0.0563799999654293,10.745283311105124,16.691307067871094,15.663951873779297,15.382917404174805,14.88747787475586,20.69905855539903,,,,,,,,,,,,,,,,1.308389663696289,21.562427520751957,,
2361,8523,4741,337.7663428331407,0.2777069670329303,2.310333013534546,0.0559638,10.853360137439957,16.677309036254883,15.682790756225586,14.991847038269045,14.924886703491213,18.45536495714164,,,,,,,,,,,,,,,,1.6854619979858398,9.241332054138184,,
2362,8524,1730,338.9539029371111,1.44765729844687,3.7539780139923096,0.0623964996477663,10.88109467043507,16.638599395751953,15.682844161987305,15.27500057220459,14.923352241516112,19.823519455084952,,,,,,,,,,,,,,,,1.3635988235473633,15.015912055969238,,
2364,8530,4955,342.2755135745194,0.0826448173187513,11.197860717773438,0.05795856,10.291980719934015,16.456514358520508,15.686241149902344,16.031911849975586,15.086463928222656,22.846656601456164,,,,,,,,,,,,,,,,0.4246025085449219,44.79144287109375,,
2367,8533,1951,340.9726443713042,-2.294284765004492,2.894723892211914,0.0593610663814631,10.89232502615241,16.684741973876953,15.688167572021484,15.243246078491213,14.906044006347656,19.227194246487496,,,,,,,,,,,,,,,,1.4414958953857422,11.578895568847656,,
2369,8537,5605,336.0157964952267,0.3135577320824403,4.365177154541016,0.05784345,10.813548189761589,16.678386688232422,15.691033363342283,15.33741855621338,14.962204933166504,20.202879510378377,,,,,,,,,,,,,,,,1.340968132019043,17.460708618164062,,
2370,8540,347,337.79699166871006,0.1382040695063747,3.3089189529418945,0.05505434,10.695071732148053,16.625926971435547,15.694355010986328,15.366898536682127,15.007702827453612,19.610773638687665,,,,,,,,,,,,,,,,1.259028434753418,13.235675811767578,,
2372,8544,3420,339.82669134676064,-1.007318002554005,8.198884010314941,0.0529236687744493,10.692060089933058,16.71331024169922,15.70452880859375,15.555912971496582,14.897991180419922,21.82691290528314,,,,,,,,,,,,,,,,1.1573972702026367,32.795536041259766,,
